instance;approach;class;graph_density;link_capacity_ratio;prob_sharing_NFS;Objective_value;number_NFSs;dis_NFS;cent_NFS;number_nodes;number_active_node;proportion_active_node;total_nodes_capacity;total_load_node;av_node_load);most_loaded_node;number_of_arcs;number_active_links;propotyion_number_active_links;total_arc_capacity;total_arc_load;av_link_load;most_loaded_arc;avr_lat
207;Heuristic;tiny_tight_high_weak;0.1;tight;0.75;150.1;11.0;4.0;7.0;10;3;0.3;112.0;0.16071428571428573;0.375;0.5625;18;10;0.5555555555555556;429.80000000000007;0.20773281491928844;0.3157744759061487;0.944078947368421;0.0903125
208;MILP; tiny_tight_high_weak;0.1;tight;0.75;118.78;10.0;0.0;10.0;10;2;0.2;112.0;0.10714285714285714;0.375;0.4375;20;9;0.45;492.40000000000003;0.24535438667749795;0.550087034067704;0.670391061452514;0.385625
208;Heuristic;tiny_tight_high_weak;0.1;tight;0.75;118.75;10.0;0.0;10.0;10;2;0.2;112.0;0.10714285714285714;0.375;0.4375;20;8;0.4;492.40000000000003;0.220983956133225;0.5586830826028212;0.670391061452514;0.369375
209;MILP; tiny_tight_high_weak;0.1;tight;0.75;109.47999999999998;8.999999999999998;2.999999999999999;5.999999999999999;10;3;0.3;112.0;0.10714285714285712;0.25;0.31249999999999994;22;13;0.5909090909090909;501.5999999999999;0.3218918916378676;0.5881195117953733;0.9695030120481927;0.41937499999999994
209;Heuristic;tiny_tight_high_weak;0.1;tight;0.75;109.5;9.0;3.0;6.0;10;2;0.2;112.0;0.10714285714285714;0.375;0.5625;22;9;0.4090909090909091;501.5999999999999;0.22562629143682209;0.5079488288583621;0.9612110894941635;0.19249999999999998
210;MILP; tiny_tight_high_weak;0.1;tight;0.75;121.94999999999999;9.0;1.9999999999999991;7.0;10;3;0.3;112.0;0.10714285714285714;0.24999999999999997;0.375;22;13;0.5909090909090909;469.6000000000001;0.3350236171656613;0.604216612200025;0.9826589595375722;0.27375
210;Heuristic;tiny_tight_high_weak;0.1;tight;0.75;122.56;9.0;2.0;7.0;10;4;0.4;112.0;0.10714285714285714;0.1875;0.3125;22;17;0.7727272727272727;469.6000000000001;0.3928225052113021;0.5311134536103124;0.9826589595375722;0.33125
211;MILP; tiny_moderate_high_weak;0.1;moderate;0.75;196.32999999999998;15.0;0.0;15.0;10;2;0.2;560.0;0.05357142857142857;0.1875;0.22499999999999998;18;13;0.7222222222222222;1289.8000000000002;0.27487391611460954;0.3985462033759687;0.9774940381558029;0.535
211;Heuristic;tiny_moderate_high_weak;0.1;moderate;0.75;196.4;15.0;0.0;15.0;10;2;0.2;560.0;0.05357142857142857;0.1875;0.22499999999999998;18;9;0.5;1289.8000000000002;0.2213642619010699;0.45398951299758267;0.5355723370429253;0.41125
212;MILP; tiny_moderate_high_weak;0.1;moderate;0.75;180.85;14.0;0.0;14.0;10;2;0.2;560.0;0.03571428571428571;0.12499999999999999;0.14999999999999997;24;13;0.5416666666666666;1895.3999999999996;0.27055371646653686;0.5219605107682516;0.768025078369906;0.485
212;Heuristic;tiny_moderate_high_weak;0.1;moderate;0.75;180.9;14.0;0.0;14.0;10;2;0.2;560.0;0.03571428571428571;0.125;0.15;24;9;0.375;1895.3999999999996;0.21524150575076506;0.5788717151446477;0.980694110576923;0.37249999999999994
213;MILP; tiny_moderate_high_weak;0.1;moderate;0.75;91.77;7.0;0.0;7.0;10;1;0.1;560.0;0.02142857142857143;0.15000000000000002;0.15000000000000002;22;13;0.5909090909090909;1729.2;0.22054996530187368;0.37167912425559957;0.7588295118343196;0.5
213;Heuristic;tiny_moderate_high_weak;0.1;moderate;0.75;92.4;7.0;0.0;7.0;10;2;0.2;560.0;0.02142857142857143;0.07500000000000001;0.1375;22;12;0.5454545454545454;1729.2;0.22054996530187368;0.4207670958255831;0.7588295118343196;0.521875
214;MILP; tiny_moderate_high_weak;0.1;moderate;0.75;103.9;8.0;0.0;8.0;10;1;0.1;560.0;0.02857142857142857;0.2;0.2;18;10;0.5555555555555556;1337.0;0.21119129488337993;0.41104025191793525;0.5582948356254783;0.5662499999999999
214;Heuristic;tiny_moderate_high_weak;0.1;moderate;0.75;103.9;8.0;0.0;8.0;10;1;0.1;560.0;0.02857142857142857;0.19999999999999998;0.19999999999999998;18;10;0.5555555555555556;1337.0;0.2074841062079282;0.4034754293772472;0.5387292654028436;0.5662499999999999
215;MILP; tiny_moderate_high_weak;0.1;moderate;0.75;219.62999999999997;17.0;8.999999999999998;8.0;10;2;0.2;560.0;0.0375;0.13124999999999998;0.13749999999999998;24;7;0.2916666666666667;1808.3999999999999;0.1369786902263454;0.4691398482762209;0.6513068026469544;0.29062499999999997
215;Heuristic;tiny_moderate_high_weak;0.1;moderate;0.75;221.5;17.0;4.0;13.0;10;3;0.3;560.0;0.0375;0.08750000000000001;0.1125;24;18;0.75;1808.3999999999999;0.2968981656068934;0.4136150357545392;0.6990748867514083;0.53125
216;MILP; tiny_moderate_high_weak;0.1;moderate;0.75;150.25;12.0;0.0;12.0;10;2;0.2;560.0;0.02857142857142857;0.1;0.125;20;14;0.7;1583.4000000000003;0.11009934952241895;0.15683302927999088;0.29920212765957444;0.36
216;Heuristic;tiny_moderate_high_weak;0.1;moderate;0.75;150.2;12.0;0.0;12.0;10;2;0.2;560.0;0.02857142857142857;0.1;0.125;20;10;0.5;1583.4000000000003;0.11127163066818237;0.22270777862511357;0.3565768621236133;0.3675
217;MILP; tiny_moderate_high_weak;0.1;moderate;0.75;192.25;14.0;3.999999999999999;10.0;10;4;0.4;560.0;0.05;0.0875;0.22499999999999998;20;10;0.5;1490.2000000000003;0.19546612223240048;0.4207896759835587;0.7092483108108109;0.308125
217;Heuristic;tiny_moderate_high_weak;0.1;moderate;0.75;193.9;14.0;2.0;12.0;10;3;0.3;560.0;0.05;0.11666666666666665;0.22499999999999998;20;10;0.5;1490.2000000000003;0.20725304033112768;0.4422211219252219;0.8278097462009739;0.308125
218;MILP; tiny_moderate_high_weak;0.1;moderate;0.75;115.22;10.0;0.0;10.0;10;1;0.1;560.0;0.02142857142857143;0.15;0.15;26;10;0.38461538461538464;2062.8000000000006;0.07426950019391117;0.198133936875423;0.2510137517630465;0.485
218;Heuristic;tiny_moderate_high_weak;0.1;moderate;0.75;115.25;10.0;0.0;10.0;10;1;0.1;560.0;0.02142857142857143;0.15;0.15;26;13;0.5;2062.8000000000006;0.08983541787861157;0.18260563797239054;0.3202247191011236;0.5700000000000001
219;MILP; tiny_moderate_high_weak;0.1;moderate;0.75;185.01999999999998;14.0;0.0;14.0;10;1;0.1;560.0;0.030357142857142857;0.21250000000000002;0.21250000000000002;20;12;0.6;1470.0;0.2829931972789116;0.4649428177030202;0.858085808580858;0.551875
219;Heuristic;tiny_moderate_high_weak;0.1;moderate;0.75;185.2;14.0;0.0;14.0;10;2;0.2;560.0;0.030357142857142857;0.10625;0.1875;20;10;0.5;1470.0;0.28656151400131435;0.5739557025537652;0.9013211058311337;0.4856250000000001
220;MILP; tiny_moderate_high_weak;0.1;moderate;0.75;102.24999999999999;7.999999999999998;0.0;7.999999999999998;10;1;0.1;560.0;0.02321428571428571;0.16249999999999998;0.16249999999999998;24;12;0.5;1788.7999999999997;0.22570835496423927;0.44441338247062445;0.8216533180778032;0.48124999999999996
220;Heuristic;tiny_moderate_high_weak;0.1;moderate;0.75;102.25;8.0;0.0;8.0;10;1;0.1;560.0;0.023214285714285715;0.1625;0.1625;24;11;0.4583333333333333;1788.7999999999997;0.24652525436046516;0.524180856437262;0.6742806427503736;0.6025
221;MILP; tiny_moderate_high_weak;0.1;moderate;0.75;98.94;8.0;6.0;1.9999999999999996;10;4;0.4;560.0;0.019642857142857142;0.034375;0.05;26;14;0.5384615384615384;1826.1999999999998;0.09549676164349882;0.1734164047347055;0.6075733884668473;0.2578125
221;Heuristic;tiny_moderate_high_weak;0.1;moderate;0.75;100.06;8.0;0.0;8.0;10;1;0.1;560.0;0.019642857142857142;0.1375;0.1375;26;6;0.23076923076923078;1826.1999999999998;0.10699300459971527;0.4432113793095202;0.5658510981912144;0.449375
222;MILP; tiny_moderate_high_weak;0.1;moderate;0.75;160.2;12.0;0.0;12.0;10;1;0.1;560.0;0.03214285714285714;0.22500000000000003;0.22500000000000003;24;10;0.4166666666666667;1918.6000000000001;0.19191646903992493;0.4651691484982329;0.6613854895104895;0.5075
222;Heuristic;tiny_moderate_high_weak;0.1;moderate;0.75;160.2;12.0;0.0;12.0;10;1;0.1;560.0;0.03214285714285714;0.22500000000000003;0.22500000000000003;24;13;0.5416666666666666;1918.6000000000001;0.22541664494944227;0.40982984813705714;0.8854166666666666;0.723125
223;MILP; tiny_moderate_high_weak;0.1;moderate;0.75;225.39;17.0;3.999999999999999;13.0;10;3;0.3;560.0;0.039285714285714285;0.09166666666666666;0.175;26;11;0.4230769230769231;1969.5999999999992;0.11138592983628563;0.26347173848279587;0.6564198369565218;0.25375000000000003
223;Heuristic;tiny_moderate_high_weak;0.1;moderate;0.75;226.0;17.0;4.0;13.0;10;3;0.3;560.0;0.039285714285714285;0.09166666666666667;0.175;26;14;0.5384615384615384;1969.5999999999992;0.14684540078128677;0.2791159880985455;0.7279976813689523;0.268125
224;MILP; tiny_moderate_high_weak;0.1;moderate;0.75;89.83000000000001;7.0;5.0;2.0;10;3;0.3;560.0;0.02142857142857143;0.05000000000000001;0.125;22;12;0.5454545454545454;1666.0;0.09945117053436059;0.18717783406904062;0.6650614629098035;0.20875
224;Heuristic;tiny_moderate_high_weak;0.1;moderate;0.75;99.1;8.0;0.0;8.0;10;2;0.2;560.0;0.025;0.0875;0.1125;22;10;0.45454545454545453;1666.0;0.19379314225690275;0.4390273226708959;0.5803827408256881;0.49124999999999996
225;MILP; tiny_moderate_high_weak;0.1;moderate;0.75;193.25999999999996;16.0;0.0;16.0;10;1;0.1;560.0;0.030357142857142857;0.2125;0.2125;22;14;0.6363636363636364;1621.9999999999998;0.37539633825586705;0.586710396144112;0.7582938388625593;0.45375
225;Heuristic;tiny_moderate_high_weak;0.1;moderate;0.75;193.2;16.0;0.0;16.0;10;1;0.1;560.0;0.030357142857142857;0.2125;0.2125;22;12;0.5454545454545454;1621.9999999999998;0.34032059186189895;0.6308774523763931;0.7582938388625593;0.4625
226;MILP; tiny_moderate_high_weak;0.1;moderate;0.75;218.53999999999996;18.0;9.0;9.0;10;3;0.3;560.0;0.048214285714285716;0.11249999999999999;0.13749999999999998;18;14;0.7777777777777778;1277.6000000000001;0.3001925739259666;0.3857988474335593;0.8771722202325765;0.43625
226;Heuristic;tiny_moderate_high_weak;0.1;moderate;0.75;229.4;19.0;3.0;16.0;10;2;0.2;560.0;0.05;0.17500000000000002;0.28750000000000003;18;7;0.3888888888888889;1277.6000000000001;0.15171166297115976;0.4070713641381785;0.48062655860923925;0.27375
227;MILP; tiny_moderate_high_weak;0.1;moderate;0.75;157.04;10.999999999999998;8.0;2.9999999999999987;10;2;0.2;560.0;0.024999999999999994;0.0875;0.1;20;7;0.35;1437.8000000000002;0.2012188760606482;0.5962840656359656;0.7787052117263844;0.281875
227;Heuristic;tiny_moderate_high_weak;0.1;moderate;0.75;157.0;11.0;8.0;3.0;10;2;0.2;560.0;0.025;0.08750000000000001;0.1;20;3;0.15;1437.8000000000002;0.08924224509667547;0.6732113962934863;0.7787052117263844;0.140625
228;MILP; tiny_moderate_high_weak;0.1;moderate;0.75;191.43;15.0;0.0;15.0;10;2;0.2;560.0;0.026785714285714284;0.09375;0.1375;22;22;1.0;1639.0;0.4416817393951695;0.4476790516736155;0.9696922110552765;0.581875
228;Heuristic;tiny_moderate_high_weak;0.1;moderate;0.75;191.6;15.0;0.0;15.0;10;2;0.2;560.0;0.026785714285714284;0.09375;0.1125;22;12;0.5454545454545454;1639.0;0.3260219405888784;0.6325746260093862;0.7668123770373427;0.478125
229;MILP; tiny_moderate_high_weak;0.1;moderate;0.75;175.13;14.0;0.0;14.0;10;1;0.1;560.0;0.03214285714285714;0.225;0.225;22;17;0.7727272727272727;1616.3999999999999;0.36451654928623234;0.48901643943017087;0.9656187555705192;0.780625
229;Heuristic;tiny_moderate_high_weak;0.1;moderate;0.75;177.2;14.0;0.0;14.0;10;3;0.3;560.0;0.03214285714285714;0.075;0.125;22;15;0.6818181818181818;1616.3999999999999;0.4427389730117428;0.6255181177123411;0.9537727022886602;0.7662500000000001
230;MILP; tiny_moderate_high_weak;0.1;moderate;0.75;140.24;11.0;6.0;5.0;10;2;0.2;560.0;0.019642857142857142;0.06875;0.075;24;8;0.3333333333333333;1811.5999999999997;0.21008707772135132;0.6149097574793938;0.7352941176470589;0.20124999999999998
230;Heuristic;tiny_moderate_high_weak;0.1;moderate;0.75;153.5;12.0;5.0;7.0;10;3;0.3;560.0;0.02142857142857143;0.05000000000000001;0.075;24;10;0.4166666666666667;1811.5999999999997;0.26252690991388833;0.6389183547840439;0.76;0.32749999999999996
231;MILP; tiny_moderate_high_weak;0.1;moderate;0.75;147.4;12.0;0.0;12.0;10;1;0.1;560.0;0.02142857142857143;0.15;0.15;20;7;0.35;1583.6;0.1700239959585754;0.5174057872549639;0.9035234899328859;0.22625
231;Heuristic;tiny_moderate_high_weak;0.1;moderate;0.75;147.4;12.0;0.0;12.0;10;1;0.1;560.0;0.02142857142857143;0.15;0.15;20;5;0.25;1583.6;0.11179038267239202;0.4929394456785731;0.6564434984520124;0.145625
232;MILP; tiny_moderate_high_weak;0.1;moderate;0.75;137.42;11.0;1.9999999999999996;9.0;10;2;0.2;560.0;0.030357142857142857;0.10625;0.1875;18;10;0.5555555555555556;1399.0000000000002;0.19623391708363114;0.3434092072705569;0.6151935146443515;0.613125
232;Heuristic;tiny_moderate_high_weak;0.1;moderate;0.75;138.1;11.0;0.0;11.0;10;2;0.2;560.0;0.030357142857142857;0.10625;0.19999999999999998;18;12;0.6666666666666666;1399.0000000000002;0.21951718582605953;0.3165401062997554;0.6151935146443515;0.6521875000000001
233;MILP; tiny_moderate_high_weak;0.1;moderate;0.75;184.80999999999997;14.0;4.999999999999998;9.0;10;4;0.4;560.0;0.044642857142857144;0.078125;0.125;18;12;0.6666666666666666;1378.4;0.16281158129835432;0.2421373959998904;0.8714186470463591;0.19374999999999998
233;Heuristic;tiny_moderate_high_weak;0.1;moderate;0.75;184.8;14.0;5.0;9.0;10;4;0.4;560.0;0.044642857142857144;0.078125;0.125;18;12;0.6666666666666666;1378.4;0.16281158129835432;0.2421373959998904;0.8714186470463591;0.19374999999999998
234;MILP; tiny_moderate_high_weak;0.1;moderate;0.75;184.94000000000003;14.0;0.0;14.0;10;1;0.1;560.0;0.03571428571428571;0.25;0.25;28;5;0.17857142857142858;2260.2;0.120329506238386;0.6564126912594154;0.8874289772727273;0.329375
234;Heuristic;tiny_moderate_high_weak;0.1;moderate;0.75;185.0;14.0;0.0;14.0;10;1;0.1;560.0;0.03571428571428571;0.25;0.25;28;3;0.10714285714285714;2260.2;0.06910339792938679;0.6199475589550231;0.8706103678929765;0.11374999999999999
235;MILP; tiny_moderate_high_weak;0.1;moderate;0.75;167.99;13.0;2.0;11.0;10;3;0.3;560.0;0.0375;0.08750000000000001;0.17500000000000002;22;13;0.5909090909090909;1542.3999999999999;0.21904399533489435;0.3711362593902078;0.9088110605875651;0.3175
235;Heuristic;tiny_moderate_high_weak;0.1;moderate;0.75;168.0;13.0;2.0;11.0;10;3;0.3;560.0;0.0375;0.08750000000000001;0.17500000000000002;22;9;0.4090909090909091;1542.3999999999999;0.19446373619602925;0.4697725112757111;0.9088110605875651;0.31375
236;MILP; tiny_moderate_high_weak;0.1;moderate;0.75;136.95;10.0;0.0;10.0;10;1;0.1;560.0;0.02857142857142857;0.20000000000000004;0.20000000000000004;20;11;0.55;1492.1999999999998;0.2428251909931645;0.4324684716723431;0.7082122093023255;0.443125
236;Heuristic;tiny_moderate_high_weak;0.1;moderate;0.75;137.8;10.0;0.0;10.0;10;2;0.2;560.0;0.02857142857142857;0.1;0.1875;20;18;0.9;1492.1999999999998;0.3333874295454789;0.3559254396099722;0.7828566838046273;0.6625
237;MILP; tiny_moderate_high_weak;0.1;moderate;0.75;140.51999999999998;12.0;0.0;12.0;10;1;0.1;560.0;0.02857142857142857;0.19999999999999998;0.19999999999999998;22;8;0.36363636363636365;1680.6000000000001;0.1975206027609187;0.5283703365679238;0.7657511534025374;0.321875
237;Heuristic;tiny_moderate_high_weak;0.1;moderate;0.75;140.8;12.0;0.0;12.0;10;2;0.2;560.0;0.02857142857142857;0.1;0.17500000000000002;22;13;0.5909090909090909;1680.6000000000001;0.25901732686785134;0.4670582787825109;0.7847334557696234;0.4306249999999999
238;MILP; tiny_moderate_high_weak;0.1;moderate;0.75;133.85000000000002;10.0;0.0;10.0;10;1;0.1;560.0;0.026785714285714284;0.1875;0.1875;24;10;0.4166666666666667;1753.8;0.14734077431862241;0.37186168901815614;0.7530058043117746;0.365
238;Heuristic;tiny_moderate_high_weak;0.1;moderate;0.75;133.9;10.0;0.0;10.0;10;1;0.1;560.0;0.026785714285714284;0.1875;0.1875;24;11;0.4583333333333333;1753.8;0.23960471547496864;0.511899475479974;0.9137068288854002;0.535625
239;MILP; tiny_moderate_high_weak;0.1;moderate;0.75;125.7;9.0;5.0;4.0;10;2;0.2;560.0;0.02857142857142857;0.1;0.1;22;8;0.36363636363636365;1576.8000000000002;0.1222167708799961;0.3237858942733524;0.7326719734106171;0.18312499999999998
239;Heuristic;tiny_moderate_high_weak;0.1;moderate;0.75;125.7;9.0;5.0;4.0;10;2;0.2;560.0;0.02857142857142857;0.1;0.1;22;7;0.3181818181818182;1576.8000000000002;0.10278318661351545;0.31351065115595705;0.7326719734106171;0.21125
240;MILP; tiny_moderate_high_weak;0.1;moderate;0.75;170.65;13.0;0.0;13.0;10;1;0.1;560.0;0.04285714285714286;0.30000000000000004;0.30000000000000004;18;8;0.4444444444444444;1434.6000000000001;0.2992341070681723;0.6866935116590037;0.9281066715542522;0.46249999999999997
240;Heuristic;tiny_moderate_high_weak;0.1;moderate;0.75;170.6;13.0;0.0;13.0;10;1;0.1;560.0;0.04285714285714286;0.30000000000000004;0.30000000000000004;18;7;0.3888888888888889;1434.6000000000001;0.23022532413216226;0.5989468929941834;0.9281066715542522;0.38125000000000003
